school_number,date,url
65196,2014-05-05,https://www.ero.govt.nz/review-reports/the-childrens-house-hokitika-05-05-2014/
65196,2019-03-25,https://www.ero.govt.nz/review-reports/the-childrens-house-hokitika-25-03-2019/
65197,2019-03-06,https://www.ero.govt.nz/review-reports/little-people-preschool-wakefield-06-03-2019/
65197,2016-08-09,https://www.ero.govt.nz/review-reports/little-people-preschool-wakefield-09-08-2016/
65200,2016-06-14,https://www.ero.govt.nz/review-reports/little-tamariki-montessori-pre-school-14-06-2016/
65200,2012-12-20,https://www.ero.govt.nz/review-reports/little-tamariki-montessori-pre-school-20-12-2012/
65201,2016-08-18,https://www.ero.govt.nz/review-reports/grey-valley-playcentre-18-08-2016/
65201,2012-05-24,https://www.ero.govt.nz/review-reports/grey-valley-playcentre-24-05-2012/
65207,2012-05-14,https://www.ero.govt.nz/review-reports/granityngakawau-playcentre-14-05-2012/
65207,2016-08-18,https://www.ero.govt.nz/review-reports/granityngakawau-playcentre-18-08-2016/
65209,2016-08-18,https://www.ero.govt.nz/review-reports/kaniere-playcentre-18-08-2016/
65209,2012-05-30,https://www.ero.govt.nz/review-reports/kaniere-playcentre-30-05-2012/
65212,2012-04-10,https://www.ero.govt.nz/review-reports/murchison-playcentre-10-04-2012/
65212,2015-05-11,https://www.ero.govt.nz/review-reports/murchison-playcentre-11-05-2015/
65213,2013-04-09,https://www.ero.govt.nz/review-reports/paroa-playcentre-09-04-2013/
65213,2016-08-18,https://www.ero.govt.nz/review-reports/paroa-playcentre-18-08-2016/
65218,2012-06-01,https://www.ero.govt.nz/review-reports/westport-playcentre-01-06-2012/
65218,2016-08-18,https://www.ero.govt.nz/review-reports/westport-playcentre-18-08-2016/
65222,2018-05-11,https://www.ero.govt.nz/review-reports/blenheim-early-childhood-centres-inc-te-kupenga-preschool-11-05-2018/
65222,2015-03-17,https://www.ero.govt.nz/review-reports/blenheim-early-childhood-centres-inc-te-kupenga-preschool-17-03-2015/
65223,2015-08-05,https://www.ero.govt.nz/review-reports/abc-springlands-05-08-2015/
65223,2018-09-21,https://www.ero.govt.nz/review-reports/abc-springlands-21-09-2018/
65225,2013-06-13,https://www.ero.govt.nz/review-reports/te-kohanga-reo-o-waimeha-13-06-2013/
65225,2016-06-24,https://www.ero.govt.nz/review-reports/te-kohanga-reo-o-waimeha-24-06-2016/
65226,2013-02-13,https://www.ero.govt.nz/review-reports/reefton-early-learning-centre-13-02-2013/
65226,2017-06-21,https://www.ero.govt.nz/review-reports/reefton-early-learning-centre-21-06-2017/
65227,2017-03-28,https://www.ero.govt.nz/review-reports/beavertown-early-learning-centre-28-03-2017/
65227,2019-02-07,https://www.ero.govt.nz/review-reports/kidz-kindy-49-07-02-2019/
65228,2016-04-06,https://www.ero.govt.nz/review-reports/pelorus-community-preschool-06-04-2016/
65229,2017-06-14,https://www.ero.govt.nz/review-reports/bounce-early-learning-centre-14-06-2017/
65229,2014-03-26,https://www.ero.govt.nz/review-reports/bounce-early-learning-centre-26-03-2014/
65230,2018-09-06,https://www.ero.govt.nz/review-reports/golden-bay-kindergarten-06-09-2018/
65230,2013-05-21,https://www.ero.govt.nz/review-reports/golden-bay-kindergarten-21-05-2013/
65231,2013-07-03,https://www.ero.govt.nz/review-reports/y-kids-early-learning-centre-03-07-2013/
65231,2017-12-06,https://www.ero.govt.nz/review-reports/y-kids-early-learning-centre-06-12-2017/
65233,2018-08-15,https://www.ero.govt.nz/review-reports/babyspace-ltd-15-08-2018/
65233,2015-03-16,https://www.ero.govt.nz/review-reports/babyspace-ltd-16-03-2015/
65236,2019-11-01,https://www.ero.govt.nz/review-reports/active-explorers-richmond-01-11-2019/
65236,2017-06-30,https://www.ero.govt.nz/review-reports/richmond-early-learning-centre-30-06-2017/
65238,2018-03-14,https://www.ero.govt.nz/review-reports/little-footsteps-john-street-14-03-2018/
65238,2015-03-23,https://www.ero.govt.nz/review-reports/little-footsteps-john-street-23-03-2015/
65302,2013-03-08,https://www.ero.govt.nz/review-reports/kaikoura-playcentre-08-03-2013/
65302,2017-08-09,https://www.ero.govt.nz/review-reports/kaikoura-playcentre-09-08-2017/
65404,2015-05-05,https://www.ero.govt.nz/review-reports/golden-kids-inc-early-learning-centre-05-05-2015/
65404,2012-03-08,https://www.ero.govt.nz/review-reports/golden-kids-inc-early-learning-centre-08-03-2012/
65406,2015-08-25,https://www.ero.govt.nz/review-reports/country-kids-childcare-centre-25-08-2015/
65406,2019-02-26,https://www.ero.govt.nz/review-reports/country-kids-childcare-centre-26-02-2019/
65408,2016-11-02,https://www.ero.govt.nz/review-reports/bridge-street-early-learning-centre-02-11-2016/
65408,2013-07-24,https://www.ero.govt.nz/review-reports/bridge-street-early-learning-centre-24-07-2013/
65409,2018-07-19,https://www.ero.govt.nz/review-reports/nelson-montessori-19-07-2018/
65409,2015-02-26,https://www.ero.govt.nz/review-reports/nelson-montessori-26-02-2015/
65410,2019-09-09,https://www.ero.govt.nz/review-reports/campus-corner-early-learning-centre-inc-09-09-2019/
65410,2016-04-12,https://www.ero.govt.nz/review-reports/campus-corner-early-learning-centre-inc-12-04-2016/
65412,2016-12-05,https://www.ero.govt.nz/review-reports/first-years-richmond-05-12-2016/
65412,2013-07-19,https://www.ero.govt.nz/review-reports/first-years-richmond-19-07-2013/
65413,2014-09-08,https://www.ero.govt.nz/review-reports/richmond-montessori-preschool-08-09-2014/
65413,2018-02-19,https://www.ero.govt.nz/review-reports/richmond-preschool-19-02-2018/
65415,2013-02-05,https://www.ero.govt.nz/review-reports/tahunanui-community-centre-inc-05-02-2013/
65415,2016-07-26,https://www.ero.govt.nz/review-reports/tahunanui-community-centre-inc-26-07-2016/
65416,2018-02-21,https://www.ero.govt.nz/review-reports/motueka-rudolf-steiner-kindergarten-21-02-2018/
65416,2015-01-27,https://www.ero.govt.nz/review-reports/motueka-rudolf-steiner-kindergarten-27-01-2015/
65417,2016-06-07,https://www.ero.govt.nz/review-reports/te-kohanga-reo-o-kopuawai-07-06-2016/
65417,2019-07-26,https://www.ero.govt.nz/review-reports/te-kohanga-reo-o-kopuawai-26-07-2019/
65421,2015-06-09,https://www.ero.govt.nz/review-reports/the-ark-preschool-09-06-2015/
65421,2017-12-21,https://www.ero.govt.nz/review-reports/the-ark-preschool-21-12-2017/
65501,2018-05-11,https://www.ero.govt.nz/review-reports/blenheim-early-childhood-centres-inc-uptown-preschool-11-05-2018/
65501,2015-03-17,https://www.ero.govt.nz/review-reports/blenheim-early-childhood-centres-inc-uptown-preschool-17-03-2015/
65502,2018-05-11,https://www.ero.govt.nz/review-reports/blenheim-early-childhood-centres-inc-john-street-preschool-11-05-2018/
65502,2015-03-17,https://www.ero.govt.nz/review-reports/blenheim-early-childhood-centres-inc-john-street-preschool-17-03-2015/
65503,2018-03-13,https://www.ero.govt.nz/review-reports/little-footsteps-scott-street-13-03-2018/
65503,2015-03-23,https://www.ero.govt.nz/review-reports/little-footsteps-scott-street-23-03-2015/
65504,2019-03-19,https://www.ero.govt.nz/review-reports/st-marys-pre-school-19-03-2019/
65504,2015-05-20,https://www.ero.govt.nz/review-reports/st-marys-pre-school-20-05-2015/
65506,2016-06-02,https://www.ero.govt.nz/review-reports/picton-community-early-learning-centre-02-06-2016/
65506,2009-11-19,https://www.ero.govt.nz/review-reports/picton-community-early-learning-centre-19-11-2009/
65507,2016-06-07,https://www.ero.govt.nz/review-reports/te-kohanga-reo-o-nga-puawai-07-06-2016/
65507,2019-07-26,https://www.ero.govt.nz/review-reports/te-kohanga-reo-o-nga-puawai-26-07-2019/
65512,2015-08-05,https://www.ero.govt.nz/review-reports/abc-blenheim-central-05-08-2015/
65512,2018-09-17,https://www.ero.govt.nz/review-reports/abc-blenheim-central-17-09-2018/
65603,2015-09-22,https://www.ero.govt.nz/review-reports/westport-early-learning-centre-22-09-2015/
65603,2012-05-30,https://www.ero.govt.nz/review-reports/westport-early-learning-centre-30-05-2012/
65607,2019-02-18,https://www.ero.govt.nz/review-reports/barnardos-early-learning-home-based-upper-south-18-02-2019/
65607,2013-03-12,https://www.ero.govt.nz/review-reports/barnardos-kidstart-12-03-2013/
65608,2014-05-28,https://www.ero.govt.nz/review-reports/motu-weka-neighbourhood-childcare-centre-28-05-2014/
65608,2018-06-25,https://www.ero.govt.nz/review-reports/motueka-early-learning-centre-25-06-2018/
65611,2019-04-12,https://www.ero.govt.nz/review-reports/renwick-preschool-and-childcare-centre-12-04-2019/
65611,2017-08-21,https://www.ero.govt.nz/review-reports/renwick-preschool-and-childcare-centre-21-08-2017/
65613,2012-07-09,https://www.ero.govt.nz/review-reports/montessori-house-of-children-blenheim-09-07-2012/
65613,2016-01-28,https://www.ero.govt.nz/review-reports/montessori-house-of-children-blenheim-28-01-2016/
65614,2016-12-15,https://www.ero.govt.nz/review-reports/elim-kiwikids-childcare-preschool-15-12-2016/
65614,2013-07-30,https://www.ero.govt.nz/review-reports/elim-kiwikids-childcare-preschool-30-07-2013/
65615,2013-08-05,https://www.ero.govt.nz/review-reports/paulas-preschool-tahunanui-05-08-2013/
65615,2019-02-25,https://www.ero.govt.nz/review-reports/paulas-preschool-tahunanui-25-02-2019/
65616,2013-09-09,https://www.ero.govt.nz/review-reports/kiwi-treasures-early-learning-centre-09-09-2013/
65616,2018-07-16,https://www.ero.govt.nz/review-reports/kiwi-treasures-early-learning-centre-16-07-2018/
65617,2014-12-17,https://www.ero.govt.nz/review-reports/te-kohanga-reo-o-kia-tau-te-rangimarie-17-12-2014/
65617,2018-01-24,https://www.ero.govt.nz/review-reports/te-kohanga-reo-o-kia-tau-te-rangimarie-24-01-2018/
65620,2015-08-05,https://www.ero.govt.nz/review-reports/abcmayfield-05-08-2015/
65620,2018-09-18,https://www.ero.govt.nz/review-reports/abcmayfield-18-09-2018/
65625,2015-04-13,https://www.ero.govt.nz/review-reports/healthkids-preschool-13-04-2015/
65625,2018-06-25,https://www.ero.govt.nz/review-reports/healthkids-preschool-25-06-2018/
70001,2018-06-13,https://www.ero.govt.nz/review-reports/active-explorers-leeston-13-06-2018/
70001,2014-07-30,https://www.ero.govt.nz/review-reports/active-learners-leeston-30-07-2014/
70003,2016-03-23,https://www.ero.govt.nz/review-reports/kimihia-early-learning-centre-23-03-2016/
70003,2019-05-30,https://www.ero.govt.nz/review-reports/kimihia-early-learning-centre-30-05-2019/
70008,2018-05-21,https://www.ero.govt.nz/review-reports/abc-hei-hei-21-05-2018/
70008,2015-03-24,https://www.ero.govt.nz/review-reports/abc-hei-hei-24-03-2015/
70010,2010-11-09,https://www.ero.govt.nz/review-reports/akaroa-playcentre-09-11-2010/
70010,2014-06-20,https://www.ero.govt.nz/review-reports/akaroa-playcentre-20-06-2014/
70011,2015-03-26,https://www.ero.govt.nz/review-reports/edukids-styxmill-26-03-2015/
70011,2018-10-30,https://www.ero.govt.nz/review-reports/edukids-styxmill-30-10-2018/
70014,2014-07-16,https://www.ero.govt.nz/review-reports/amberley-playcentre-16-07-2014/
70014,2018-06-27,https://www.ero.govt.nz/review-reports/amberley-playcentre-27-06-2018/
70017,2014-08-26,https://www.ero.govt.nz/review-reports/kindercare-learning-centres-205-26-08-2014/
70017,2017-06-12,https://www.ero.govt.nz/review-reports/kindercare-learning-centres-linwood-205-12-06-2017/
70018,2012-06-21,https://www.ero.govt.nz/review-reports/ashburton-playcentre-21-06-2012/
70018,2016-09-27,https://www.ero.govt.nz/review-reports/ashburton-playcentre-27-09-2016/
70020,2014-07-16,https://www.ero.govt.nz/review-reports/ashley-playcentre-16-07-2014/
70020,2018-06-22,https://www.ero.govt.nz/review-reports/ashley-playcentre-22-06-2018/
70021,2019-04-09,https://www.ero.govt.nz/review-reports/montana-early-learning-centre-09-04-2019/
70021,2015-09-17,https://www.ero.govt.nz/review-reports/montana-early-learning-centre-17-09-2015/
70022,2014-03-14,https://www.ero.govt.nz/review-reports/avonhead-playcentre-14-03-2014/
70022,2019-05-30,https://www.ero.govt.nz/review-reports/avonhead-playcentre-30-05-2019/
70023,2013-09-05,https://www.ero.govt.nz/review-reports/skiwiland-mt-hutt-05-09-2013/
70023,2018-11-14,https://www.ero.govt.nz/review-reports/skiwiland-mt-hutt-14-11-2018/
70026,2013-03-08,https://www.ero.govt.nz/review-reports/belfast-playcentre-08-03-2013/
70026,2009-08-19,https://www.ero.govt.nz/review-reports/belfast-playcentre-19-08-2009/
70028,2018-06-22,https://www.ero.govt.nz/review-reports/spencerville-playcentre-22-06-2018/
70029,2015-06-04,https://www.ero.govt.nz/review-reports/ymca-bishopdale-childcare-centre-04-06-2015/
70029,2018-07-20,https://www.ero.govt.nz/review-reports/ymca-bishopdale-childcare-centre-20-07-2018/
70030,2019-03-05,https://www.ero.govt.nz/review-reports/burwood-playcentre-05-03-2019/
70030,2012-08-07,https://www.ero.govt.nz/review-reports/burwood-playcentre-07-08-2012/
70032,2019-08-21,https://www.ero.govt.nz/review-reports/landsdowne-terrace-playcentre-21-08-2019/
70032,2014-11-25,https://www.ero.govt.nz/review-reports/landsdowne-terrace-playcentre-25-11-2014/
70033,2013-02-01,https://www.ero.govt.nz/review-reports/portobelo-avonhead-01-02-2013/
70033,2016-07-19,https://www.ero.govt.nz/review-reports/portobelo-avonhead-19-07-2016/
70035,2017-12-11,https://www.ero.govt.nz/review-reports/little-owls-preschool-11-12-2017/
70035,2015-07-17,https://www.ero.govt.nz/review-reports/little-owls-preschool-17-07-2015/
70036,2014-03-04,https://www.ero.govt.nz/review-reports/clarkville-playcentre-04-03-2014/
70036,2019-08-29,https://www.ero.govt.nz/review-reports/clarkville-playcentre-29-08-2019/
70037,2016-02-29,https://www.ero.govt.nz/review-reports/ashburton-montessori-preschool-29-02-2016/
70037,2012-06-30,https://www.ero.govt.nz/review-reports/ashburton-montessori-preschool-30-06-2012/
70038,2014-07-16,https://www.ero.govt.nz/review-reports/culverden-playcentre-16-07-2014/
70038,2018-06-25,https://www.ero.govt.nz/review-reports/culverden-playcentre-25-06-2018/
70040,2019-08-08,https://www.ero.govt.nz/review-reports/cust-west-eyreton-playcentre-08-08-2019/
70040,2014-11-10,https://www.ero.govt.nz/review-reports/cust-west-eyreton-playcentre-10-11-2014/
70041,2015-04-21,https://www.ero.govt.nz/review-reports/karaka-learning-centre-temuka-21-04-2015/
70041,2019-05-21,https://www.ero.govt.nz/review-reports/karaka-learning-centre-temuka-21-05-2019/
70042,2013-03-08,https://www.ero.govt.nz/review-reports/darfield-playcentre-08-03-2013/
70042,2019-08-19,https://www.ero.govt.nz/review-reports/darfield-playcentre-19-08-2019/
70044,2019-08-22,https://www.ero.govt.nz/review-reports/diamond-harbour-playcentre-22-08-2019/
70044,2012-05-24,https://www.ero.govt.nz/review-reports/diamond-harbour-playcentre-24-05-2012/
70047,2013-02-20,https://www.ero.govt.nz/review-reports/little-explorers-preschool-20-02-2013/
70047,2016-05-30,https://www.ero.govt.nz/review-reports/little-explorers-preschool-30-05-2016/
70048,2017-03-02,https://www.ero.govt.nz/review-reports/dunsandel-playcentre-02-03-2017/
70048,2012-08-27,https://www.ero.govt.nz/review-reports/dunsandel-playcentre-27-08-2012/
70050,2012-06-21,https://www.ero.govt.nz/review-reports/longbeach-playcentre-21-06-2012/
70050,2016-09-27,https://www.ero.govt.nz/review-reports/longbeach-playcentre-27-09-2016/
70051,2016-01-14,https://www.ero.govt.nz/review-reports/southbrook-early-learning-centre-14-01-2016/
70051,2012-07-27,https://www.ero.govt.nz/review-reports/southbrook-early-learning-centre-27-07-2012/
70052,2014-11-07,https://www.ero.govt.nz/review-reports/fendalton-playcentre-07-11-2014/
70052,2019-08-16,https://www.ero.govt.nz/review-reports/fendalton-playcentre-16-08-2019/
70054,2019-05-02,https://www.ero.govt.nz/review-reports/gleniti-playcentre-02-05-2019/
70054,2014-11-07,https://www.ero.govt.nz/review-reports/gleniti-playcentre-07-11-2014/
70057,2012-12-07,https://www.ero.govt.nz/review-reports/nova-montessori-childrens-house-07-12-2012/
70057,2016-05-24,https://www.ero.govt.nz/review-reports/nova-montessori-childrens-house-24-05-2016/
70059,2017-06-27,https://www.ero.govt.nz/review-reports/aynsley-street-preschool-limited-27-06-2017/
70059,2014-05-15,https://www.ero.govt.nz/review-reports/timaru-kids-preschool-15-05-2014/
70060,2018-12-05,https://www.ero.govt.nz/review-reports/halswell-playcentre-05-12-2018/
70060,2012-06-22,https://www.ero.govt.nz/review-reports/halswell-playcentre-22-06-2012/
70063,2016-03-09,https://www.ero.govt.nz/review-reports/bottle-lake-preschool-09-03-2016/
70063,2012-03-13,https://www.ero.govt.nz/review-reports/bottle-lake-preschool-13-03-2012/
70064,2019-05-15,https://www.ero.govt.nz/review-reports/harewood-playcentre-15-05-2019/
70064,2014-07-16,https://www.ero.govt.nz/review-reports/harewood-playcentre-16-07-2014/
70065,2013-11-06,https://www.ero.govt.nz/review-reports/abc-kaiapoi-06-11-2013/
70065,2017-02-08,https://www.ero.govt.nz/review-reports/abc-kaiapoi-08-02-2017/
70069,2018-06-12,https://www.ero.govt.nz/review-reports/papanui-preschool-12-06-2018/
70069,2016-06-16,https://www.ero.govt.nz/review-reports/papanui-preschool-16-06-2016/
70070,2012-06-21,https://www.ero.govt.nz/review-reports/hinds-playcentre-21-06-2012/
70070,2016-09-27,https://www.ero.govt.nz/review-reports/hinds-playcentre-27-09-2016/
70071,2014-09-09,https://www.ero.govt.nz/review-reports/kindercare-learning-centres-215-09-09-2014/
70071,2017-06-12,https://www.ero.govt.nz/review-reports/kindercare-learning-centres-tower-junction-215-12-06-2017/
70074,2017-03-02,https://www.ero.govt.nz/review-reports/hororata-playcentre-02-03-2017/
70074,2012-10-31,https://www.ero.govt.nz/review-reports/hororata-playcentre-31-10-2012/
70077,2014-11-07,https://www.ero.govt.nz/review-reports/lincoln-playcentre-07-11-2014/
70077,2019-02-20,https://www.ero.govt.nz/review-reports/lincoln-playcentre-20-02-2019/
70078,2014-11-10,https://www.ero.govt.nz/review-reports/leeston-playcentre-10-11-2014/
70078,2019-02-20,https://www.ero.govt.nz/review-reports/leeston-playcentre-20-02-2019/
70079,2010-07-06,https://www.ero.govt.nz/review-reports/leithfield-playcentre-06-07-2010/
70079,2014-03-14,https://www.ero.govt.nz/review-reports/leithfield-playcentre-14-03-2014/
70080,2014-07-16,https://www.ero.govt.nz/review-reports/linwood-playcentre-16-07-2014/
70080,2019-05-30,https://www.ero.govt.nz/review-reports/linwood-playcentre-30-05-2019/
70081,2016-06-22,https://www.ero.govt.nz/review-reports/little-oaks-pre-school-22-06-2016/
70081,2019-05-31,https://www.ero.govt.nz/review-reports/little-oaks-pre-school-31-05-2019/
70082,2014-06-12,https://www.ero.govt.nz/review-reports/little-river-playcentre-12-06-2014/
70082,2019-05-30,https://www.ero.govt.nz/review-reports/little-river-playcentre-30-05-2019/
70084,2014-11-12,https://www.ero.govt.nz/review-reports/lyttelton-street-playcentre-12-11-2014/
70084,2011-10-19,https://www.ero.govt.nz/review-reports/lyttelton-street-playcentre-19-10-2011/
70086,2016-09-20,https://www.ero.govt.nz/review-reports/mayfield-playcentre-20-09-2016/
70086,2012-06-21,https://www.ero.govt.nz/review-reports/mayfield-playcentre-21-06-2012/
70088,2016-11-01,https://www.ero.govt.nz/review-reports/methven-playcentre-01-11-2016/
70088,2012-06-21,https://www.ero.govt.nz/review-reports/methven-playcentre-21-06-2012/
70089,2014-02-19,https://www.ero.govt.nz/review-reports/annabels-educare-new-brighton-19-02-2014/
70090,2010-07-02,https://www.ero.govt.nz/review-reports/north-beach-playcentre-02-07-2010/
70090,2014-11-08,https://www.ero.govt.nz/review-reports/north-beach-playcentre-08-11-2014/
70093,2013-03-06,https://www.ero.govt.nz/review-reports/edukids-wairakei-06-03-2013/
70093,2016-06-09,https://www.ero.govt.nz/review-reports/edukids-wairakei-09-06-2016/
70094,2017-03-02,https://www.ero.govt.nz/review-reports/oxford-playcentre-02-03-2017/
70094,2012-05-24,https://www.ero.govt.nz/review-reports/oxford-playcentre-24-05-2012/
70095,2016-09-01,https://www.ero.govt.nz/review-reports/kidditech-early-learning-centre-01-09-2016/
70095,2013-05-14,https://www.ero.govt.nz/review-reports/kidditech-early-learning-centre-14-05-2013/
70097,2014-07-16,https://www.ero.govt.nz/review-reports/parklands-playcentre-16-07-2014/
70097,2019-08-29,https://www.ero.govt.nz/review-reports/parklands-playcentre-29-08-2019/
70099,2013-11-08,https://www.ero.govt.nz/review-reports/barnardos-kidstart-childcare-te-puna-oraka-early-learning-centre-08-11-2013/
70099,2018-05-11,https://www.ero.govt.nz/review-reports/barnardos-kidstart-childcare-te-puna-oraka-early-learning-centre-11-05-2018/
70101,2014-12-09,https://www.ero.govt.nz/review-reports/the-nanny-company-ltd-east-09-12-2014/
70101,2019-05-10,https://www.ero.govt.nz/review-reports/the-nanny-company-ltd-east-10-05-2019/
70102,2019-05-01,https://www.ero.govt.nz/review-reports/pleasant-point-playcentre-01-05-2019/
70102,2014-10-21,https://www.ero.govt.nz/review-reports/pleasant-point-playcentre-21-10-2014/
70103,2019-04-01,https://www.ero.govt.nz/review-reports/selwyn-kids-limited-01-04-2019/
70103,2015-08-26,https://www.ero.govt.nz/review-reports/selwyn-kids-limited-26-08-2015/
70104,2014-11-07,https://www.ero.govt.nz/review-reports/prebbleton-playcentre-07-11-2014/
70104,2019-08-16,https://www.ero.govt.nz/review-reports/prebbleton-playcentre-16-08-2019/
70105,2019-10-11,https://www.ero.govt.nz/review-reports/annabels-kindergarten-darfield-11-10-2019/
70105,2014-02-19,https://www.ero.govt.nz/review-reports/annabels-kindergarten-darfield-19-02-2014/
70107,2017-06-13,https://www.ero.govt.nz/review-reports/kindercare-learning-centres-ferry-road-209-13-06-2017/
70107,2014-08-26,https://www.ero.govt.nz/review-reports/kindercare-learning-centres-209-26-08-2014/
70108,2014-04-09,https://www.ero.govt.nz/review-reports/rangiora-playcentre-09-04-2014/
70108,2010-09-23,https://www.ero.govt.nz/review-reports/rangiora-playcentre-23-09-2010/
70109,2013-04-04,https://www.ero.govt.nz/review-reports/abc-rangiora-04-04-2013/
70109,2017-03-17,https://www.ero.govt.nz/review-reports/abc-rangiora-17-03-2017/
70110,2010-09-23,https://www.ero.govt.nz/review-reports/redwood-playcentre-23-09-2010/
70110,2014-04-28,https://www.ero.govt.nz/review-reports/redwood-playcentre-28-04-2014/
70112,2017-03-02,https://www.ero.govt.nz/review-reports/rolleston-playcentre-02-03-2017/
70112,2012-05-24,https://www.ero.govt.nz/review-reports/rolleston-playcentre-24-05-2012/
70113,2013-07-09,https://www.ero.govt.nz/review-reports/abc-allenton-09-07-2013/
70113,2016-12-20,https://www.ero.govt.nz/review-reports/abc-allenton-20-12-2016/
70114,2014-10-29,https://www.ero.govt.nz/review-reports/russley-playcentre-29-10-2014/
70114,2019-05-30,https://www.ero.govt.nz/review-reports/russley-playcentre-30-05-2019/
70118,2017-03-02,https://www.ero.govt.nz/review-reports/shirley-playcentre-02-03-2017/
70118,2012-08-07,https://www.ero.govt.nz/review-reports/shirley-playcentre-07-08-2012/
70119,2019-10-11,https://www.ero.govt.nz/review-reports/brynley-street-nursery-and-preschool-11-10-2019/
70119,2016-06-30,https://www.ero.govt.nz/review-reports/brynley-street-nursery-and-preschool-30-06-2016/
70120,2017-03-02,https://www.ero.govt.nz/review-reports/somerfield-community-playcentre-02-03-2017/
70120,2012-05-24,https://www.ero.govt.nz/review-reports/somerfield-community-playcentre-24-05-2012/
70121,2016-12-20,https://www.ero.govt.nz/review-reports/headstart-early-learning-centre-ltd-20-12-2016/
70121,2013-08-29,https://www.ero.govt.nz/review-reports/headstart-early-learning-centre-ltd-29-08-2013/
70122,2014-11-12,https://www.ero.govt.nz/review-reports/southbridge-playcentre-12-11-2014/
70122,2019-05-21,https://www.ero.govt.nz/review-reports/southbridge-playcentre-21-05-2019/
70123,2018-03-02,https://www.ero.govt.nz/review-reports/monkeys-and-munchkins-preschool-and-nursery-02-03-2018/
70123,2013-05-17,https://www.ero.govt.nz/review-reports/monkeys-and-munchkins-preschool-and-nursery-17-05-2013/
70124,2017-03-14,https://www.ero.govt.nz/review-reports/south-brighton-playcentre-14-03-2017/
70124,2012-07-16,https://www.ero.govt.nz/review-reports/south-brighton-playcentre-16-07-2012/
70126,2016-10-17,https://www.ero.govt.nz/review-reports/mt-somersstaveley-playcentre-17-10-2016/
70126,2012-06-21,https://www.ero.govt.nz/review-reports/mt-somersstaveley-playcentre-21-06-2012/
70128,2018-11-12,https://www.ero.govt.nz/review-reports/st-albans-playcentre-12-11-2018/
70128,2012-05-24,https://www.ero.govt.nz/review-reports/st-albans-playcentre-24-05-2012/
70132,2019-03-12,https://www.ero.govt.nz/review-reports/tai-tapu-playcentre-12-03-2019/
70132,2014-07-16,https://www.ero.govt.nz/review-reports/tai-tapu-playcentre-16-07-2014/
70136,2013-03-08,https://www.ero.govt.nz/review-reports/waiau-playcentre-08-03-2013/
70136,2017-03-29,https://www.ero.govt.nz/review-reports/waiau-playcentre-29-03-2017/
70137,2018-10-05,https://www.ero.govt.nz/review-reports/childsplay-homebased-education-service-05-10-2018/
70141,2015-02-12,https://www.ero.govt.nz/review-reports/hazeldean-early-learning-centre-12-02-2015/
70141,2018-04-11,https://www.ero.govt.nz/review-reports/lollipops-hazeldean-11-04-2018/
70143,2014-11-05,https://www.ero.govt.nz/review-reports/learning-curves-montessori-nursery-ltd-05-11-2014/
70143,2018-06-26,https://www.ero.govt.nz/review-reports/learning-curves-montessori-nursery-ltd-26-06-2018/
70145,2017-04-04,https://www.ero.govt.nz/review-reports/lollipops-educare-centres-ltd-ta-lollipops-educare-blighs-road-04-04-2017/
70145,2013-11-19,https://www.ero.govt.nz/review-reports/lollipops-educare-centres-ltd-ta-lollipops-educare-blighs-road-19-11-2013/
70147,2015-04-10,https://www.ero.govt.nz/review-reports/the-walnut-tree-preschool-10-04-2015/
70147,2018-05-21,https://www.ero.govt.nz/review-reports/the-walnut-tree-preschool-21-05-2018/
70148,2014-11-10,https://www.ero.govt.nz/review-reports/west-melton-playcentre-10-11-2014/
70148,2012-03-30,https://www.ero.govt.nz/review-reports/west-melton-playcentre-30-03-2012/
70149,2015-01-12,https://www.ero.govt.nz/review-reports/poppies-preschool-12-01-2015/
70149,2017-06-28,https://www.ero.govt.nz/review-reports/poppies-preschool-st-martins-28-06-2017/
70150,2010-06-03,https://www.ero.govt.nz/review-reports/woodend-playcentre-03-06-2010/
70150,2014-03-14,https://www.ero.govt.nz/review-reports/woodend-playcentre-14-03-2014/
70151,2014-07-25,https://www.ero.govt.nz/review-reports/rosy-cheeks-early-learning-centre-25-07-2014/
70151,2017-06-30,https://www.ero.govt.nz/review-reports/rosy-cheeks-early-learning-centre-30-06-2017/
70156,2013-06-12,https://www.ero.govt.nz/review-reports/polkadots-preschool-12-06-2013/
70156,2016-09-22,https://www.ero.govt.nz/review-reports/polkadots-preschool-22-09-2016/
70157,2017-08-11,https://www.ero.govt.nz/review-reports/lollipops-educare-patten-street-11-08-2017/
70157,2013-11-19,https://www.ero.govt.nz/review-reports/lollipops-educare-patten-street-19-11-2013/
70158,2014-09-03,https://www.ero.govt.nz/review-reports/the-cats-pyjamas-preschool-03-09-2014/
70158,2019-03-22,https://www.ero.govt.nz/review-reports/the-cats-pyjamas-preschool-22-03-2019/
70163,2014-08-26,https://www.ero.govt.nz/review-reports/kindercare-learning-centres-211-26-08-2014/
70163,2017-06-13,https://www.ero.govt.nz/review-reports/kindercare-learning-centres-avonhead-211-13-06-2017/
70164,2016-01-18,https://www.ero.govt.nz/review-reports/tiddlywinks-preschool-ltd-18-01-2016/
70164,2014-08-29,https://www.ero.govt.nz/review-reports/tiddlywinks-preschool-ltd-29-08-2014/
70166,2014-10-24,https://www.ero.govt.nz/review-reports/fernside-preschool-limited-24-10-2014/
