schoolId,name,latitude,longitude
51529,BestStart Harrison Street,-39.926453,175.050026
51901,Hundred Acre Pre-School Inc,-39.945119,175.0383
52001,Foxton Playcentre,-40.471551,175.283282
52003,Milson Playcentre,-40.332126,175.616424
52007,Levin Playcentre Incorporated,-40.615921,175.290515
52008,Ashhurst Playcentre,-40.288073,175.757316
52009,Feilding Playcentre,-40.218666,175.579149
52010,Halcombe Playcentre,-40.138927,175.491499
52012,Community Playcentre,-40.213734,175.565559
52016,Waituna West Playcentre,-40.042189,175.641391
52018,Terrace End Playcentre,-40.347912,175.648519
52019,Te Kawau Playcentre,-40.293181,175.424001
52020,Shannon & Districts Playcentre,-40.549043,175.418976
52023,Park Road Playcentre,-40.367317,175.617492
52024,Ohau Playcentre,-40.668785,175.271116
52500,Gail's Childcare Centre,-40.215611,175.57598
52502,Te Timatanga Hou Kindergarten,-40.627465,175.284126
52503,Barnardos Early Learning Home Based Manawatu,-40.350021,175.616328
52506,Levin Baptist Kindergarten,-40.622712,175.292963
52511,Puddleducks' Kindergarten,-40.3459,175.616924
52512,Eden Christian Kindergarten,-40.214821,175.566292
52515,Puddleducks' Ward Street,-40.348151,175.613911
52516,Hokowhitu Children's Centre,-40.377462,175.618633
52518,Montessori Educare Limited,-40.375433,175.581871
52521,Turitea Childcare Centre,-40.380602,175.615127
52524,Matariki Rudolf Steiner Kindergarten,-40.345051,175.62651
52525,Massey Child Care Centre Inc,-40.389763,175.615727
52526,Te Reanga Childcare Centre,-40.363611,175.597251
52527,Footsteps Adventist Preschool,-40.360776,175.607217
52532,All About Kidz Childcare,-40.223653,175.569361
52533,Linton Camp Childcare Centre Ltd,-40.40466,175.585412
52535,All About Children - Bulls,-40.174556,175.384433
52537,BestStart Palmerston North 1,-40.350115,175.610429
52539,Tararua Educare,-40.628754,175.276676
52541,Malamalama Moni Aoga Amata EFKS PN,-40.357223,175.57831
52543,Cornerstone Christian Preschool,-40.330152,175.651401
52545,Puddleducks' Nursery & Preschools - Haggitt St,-40.231604,175.553144
52546,Alphabet Academy Roslyn,-40.340838,175.626202
52548,Tokomaru Early Childhood Centre,-40.472906,175.507764
52703,Te Kohanga Reo o Nga Pekanga,-38.998222,174.248466
52705,Te Kohanga Reo o Waitara,-38.997821,174.241111
52706,Te Kohanga Reo o Te Kopae Tamariki Kia U Te Reo,-39.072785,174.035261
52708,Te Kohanga Reo o Te Rangiora,-39.158403,174.210969
52709,Te Kohanga Reo o Waiwhakaiho,-39.046768,174.105306
52711,Te Kohanga Reo o Manaia,-39.544943,174.140978
52713,Te Kohanga Reo o Ngatiki,-39.564352,174.314103
52717,Te Kohanga Reo o Whakaahurangi,-39.342676,174.295237
52720,Te Kohanga Reo o Ngati Patea,-39.755705,174.474916
52722,Te Kohanga Reo o Te Wai-o-Turi,-39.753686,174.50307
52723,Te Kohanga Reo o Te Hunga Ririki,-39.762575,174.629135
52724,Te Kohanga Reo o Kura Mahiao,-39.930421,174.975384
52725,Te Heti Te Kohanga Reo,-39.944547,175.003418
52727,Te Kohanga Reo o Te Puawai o Te Aroha,-39.910549,175.060139
52728,Te Kohanga Reo o Kaiwhaiki,-39.832554,175.077793
52729,Te Kohanga Reo o Mangawhero,-39.928736,175.052802
52730,Te Kohanga Reo o Mere Te Aroha,-39.830197,175.080849
52732,Te Kohanga Reo o Parikino,-39.794262,175.149422
52734,Te Kohanga Reo o Putiki Wharanui,-39.945723,175.048994
52735,Te Kohanga Reo o Te Hunga Kawitiwiti,-39.893825,175.080096
52737,Te Kohanga Reo o Te Reo Irirangi,-39.93789,174.979173
52740,Te Kohanga Reo o Tutaramoana,-39.94481,175.031073
52741,Te Kohanga Reo o Paimarie,-40.069845,175.374367
52745,Te Kohanga Reo o Wharemarama,-40.037893,175.178394
52746,Te Kohanga Reo o Mokai Patea o Taihape,-39.67484,175.802254
52747,Te Kohanga Reo o Mo Te Whanau,-39.429496,175.321971
52749,Te Kohanga Reo o Nga Morehu o Uenuku,-39.424857,175.267583
52750,Te Kohanga Reo o Manu Korero,-39.414908,175.391256
52751,Te Kohanga Reo o Te Puawai o Te Kakano,-39.669224,175.796887
52758,Te Kohanga Reo o Te Ao Marama,-40.341173,175.633479
52759,Te Kohanga Reo o Te Awhina,-40.335264,175.633957
52761,Te Kohanga Reo o Hanana,-40.553729,175.418936
52763,Kereru Marae Kohanga Reo,-40.571478,175.336934
52771,Te Kohanga Reo o Kautu Ki Te Rangi,-39.576711,174.321823
52772,Te Kohanga Reo o Kaikaapo,-39.715858,174.466931
52774,Te Kohanga Reo o Te Aroha,-39.417705,175.405405
52778,Te Kohanga Reo o Te Matariki,-39.734222,175.334559
52781,Te Kohanga Reo o Koriniti,-39.656914,175.157112
52785,Te Kohanga Reo o Te Namu,-39.450032,173.849401
52786,Te Kohanga Reo o Te Rangahaua,-39.924913,175.045217
52792,Te Kohanga Reo o Hapaitia,-40.233766,175.577216
52794,Te Kohanga Reo o Tiehutia Te Waka,-40.012885,175.16357
52796,Te Kohanga Reo o Te Whanau Mana Kakano,-40.345687,175.628597
52797,Te Kohanga Reo o Te Reo Tupua o Awapuni,-40.374029,175.584794
55001,Gisborne Montessori Preschool,-38.651163,178.021661
55002,Kids House,-39.033853,177.425343
55003,Central Childcare and Education Centre,-38.663387,178.025084
55004,Gisborne Community Early Education Centre Te Whare Tiaki Tamariki Inc,-38.664791,178.026987
55005,Gisborne Hospital Childcare & Education Centre Inc,-38.638006,178.002103
55008,Victoria Early Learning Centre,-38.664008,178.00865
55011,Sticky Fingers Childcare and Education Centre,-38.653279,178.00843
55012,Cornerstone Pre-School,-38.676063,178.048677
55014,Kaiti Playcentre,-38.67222,178.043878
55015,Mangapapa Playcentre,-38.643213,178.010065
55017,Matawai Playcentre,-38.358561,177.534007
55023,Wainui Playcentre,-38.687118,178.073336
55024,Whataupoko Playcentre,-38.655483,178.030737
55026,Nuhaka Playcentre,-39.045675,177.736621
55028,Wairoa Playcentre,-39.037003,177.419576
55032,Woodville Playcentre,-40.340337,175.868228
55035,First Years Preschool,-40.206926,176.100011
55036,Te Whare Aroha O Nga Mokopuna Early Childhood Centre,-39.614395,176.773969
55037,Frimley Park Kindergarten,-39.625907,176.830871
55042,Active Explorers Mayfair,-39.64129,176.857916
55043,Taikura Rudolf Steiner Kindergarten,-39.635966,176.844418
55044,Future Kids,-39.616337,176.807617
55045,Waiapu Kids - St. Matthews Early Childhood Centre,-39.641166,176.841024
55047,Scallywaggs Junior and Middle Kindergarten,-39.994987,176.558613
55048,Sunny Days,-39.505512,176.907004
55049,Lumsden Kindergarten,-39.653362,176.852493
55050,Otatara Children's Centre,-39.546333,176.84023
55051,Port Ahuriri Children's Centre,-39.483884,176.898987
55053,Swinburn House,-39.517748,176.882223
55054,Havelock North Playcentre,-39.668671,176.87688
55056,Otamauri Playcentre,-39.501554,176.499244
55057,Ashridge Road Playcentre,-39.504393,176.913695
55058,Port Ahuriri Playcentre,-39.484586,176.898308
55059,Tamatea Playcentre,-39.516964,176.866761
55060,Taradale Playcentre,-39.534493,176.852045
55061,Te Pohue Playcentre,-39.253099,176.683118
55063,Cornwall Park Playcentre,-39.633309,176.847214
55066,Haumoana Playcentre,-39.60364,176.944905
55070,Onga Onga Playcentre,-39.914297,176.422258
55071,Porangahau Playcentre,-40.302102,176.609739
55074,Tikokino Playcentre,-39.939997,176.598586
55077,Footsteps Adventist Preschool,-39.525848,176.866021
55078,Waiapu Kids - Te Hapara Whanau Aroha,-38.656426,177.99275
55087,City Childrens Centre,-39.494102,176.917541
55089,BestStart Mahora,-39.629433,176.850973
55092,DOT KIDS EARLY LEARNING CENTRE GREENMEADOWS NURSERY,-39.529914,176.859278
55093,Barnardos Early Learning Centre Hastings,-39.639991,176.863655
55095,PORSE Wellington Q6,-41.135867,174.838884
55097,Te Kohanga Reo o Taniwaka,-40.206067,176.101585
55098,Te Kohanga Reo o Te Kapua o te Rangi,-40.465065,175.836328
55102,Te Kohanga Reo o E Tipu E Rea Taraia,-39.513296,176.902247
55103,Te Kohanga Reo O Heretaunga,-39.628008,176.81938
55104,Te Kohanga Reo o Moteo,-39.519845,176.770174
55106,Te Kohanga Reo o Waipatu,-39.630298,176.872686
55107,Te Kohanga Reo o Whakatu,-39.601185,176.897707
55110,Te Kohanga Reo o Waimarama,-39.804546,176.984967
55111,Te Kohanga Reo o Waipawa,-39.935807,176.590158
55112,Te Kohanga Reo o Te Kupenga o Te Matauranga,-39.516212,176.887694
55115,Te Kohanga Reo o Taihoa,-39.017499,177.416681
55117,Te Kohanga Reo o Pakowhai,-38.591534,177.900062
55118,Te Kohanga Reo o Rongowhakaata,-38.683801,177.911059
55119,Te Kohanga Reo o Manutuke,-38.679896,177.908856
55120,Te Kohanga Reo o E Tipu,-38.335584,178.302756
55121,Te Kohanga Reo o Hinerupe,-37.633145,178.370188
55123,Te Kohanga Reo o Te Pahou,-38.68645,177.917784
55127,Te Kohanga Reo o Marotiri,-38.118286,178.32533
55130,Te Kohanga Reo o Waiapu,-37.795546,178.409181
55131,Te Kohanga Reo o Te Rau O Te Oriwa,-39.019896,177.101811
55137,Te Kohanga Reo o Poukawa ki Kahuranaki,-39.772299,176.689413
55138,Te Kohanga Reo o Te Reo Aroha,-39.637386,176.850653
55145,Te Kohanga Reo o Waipukurau,-39.99167,176.540829
55146,Te Kohanga Reo o Te Kupenga a Te Huki,-39.692826,176.792688
55147,Te Kohanga Reo o Te Manawanui ki Kimiora,-39.614442,176.771419
55148,Te Kohanga Reo o Te Whakaruruhau,-38.669446,178.052499
55149,Te Kohanga Reo o Tauparanui Ki Heretaunga,-39.630206,176.830296
55151,Te Kohanga Reo o Kaitoki,-40.241999,176.116777
55152,Te Kohanga Reo o Atawhai,-40.339104,175.873489
55153,Te Kohanga reo o Mangaroa,-39.651021,176.753913
55155,Te Kohanga Reo o Te Maara a Tawhao,-39.539758,176.85484
55159,Te Kohanga Reo o Kimihia te kupu,-38.674314,178.045282
55167,Te Kohanga Reo o Te Ao Marama,-39.514071,176.904237
55170,Te Kohanga Reo o Te Amorangi Hapai o Rongokako,-39.635764,176.855055
55173,Te Kohanga Reo o Whakarua,-37.888639,178.321683
55174,Te Kohanga Reo o Te Tihi O Titirangi,-38.674703,178.04749
55176,Te Kohanga Reo o Te Whanau Aroha,-38.660617,178.0212
55179,Te Kohanga Reo o te Wananga Whare Tapere o Takitimu,-39.643796,176.856236
55180,Patoka Rural Kindergarten,-39.346571,176.604505
55181,Te Kohanga Reo o Punanga Te Wao,-39.304543,176.877244
55182,Nga Oho Mata Kamo Kamo Te Kohanga Reo o Korongata,-39.651182,176.756533
55185,Te Kohanga Reo o Tangata Rite,-38.469989,177.869191
55190,Te Kohanga Reo o Awatea Hou,-39.620248,176.780797
55195,In Our Garden,-39.636198,176.827423
55197,Te Kohanga Reo o Nga Whanau Whanui,-38.377809,178.295349
55198,Te Kohanga Reo o Ruataniwha,-39.024598,177.395067
55199,Te Kohanga Reo o Waiohiki,-39.553351,176.83514
55200,Te Kohanga Reo o Te Upokoiri ki Omahu,-39.581933,176.759374
55203,Te Kohanga Reo o Turi Pai Whenua,-39.670972,176.868065
55206,Te Kohanga Reo o Waihirere,-38.557101,177.925637
55208,Te Kohanga Reo o Te Ao Tawarirangi,-38.110548,178.3393
55210,Te Kohanga Reo o Ao Te Rangi,-39.627439,176.779399
55211,Te Kohanga Reo o Te Whanau a Hinetapora,-37.88788,178.344134
55213,Te Kohanga Reo o Te Whanau Pani,-37.597413,178.311147
55214,Te Kohanga Reo o Te Whanau Pani ki Wharekahika,-37.592713,178.289016
55215,Havelock North Village Kids,-39.667856,176.879281
55216,Ormond Kindergarten,-38.553139,177.919589
55217,Awapuni Under Fives Community Preschool,-38.667443,178.00955
55223,Te Kohanga Reo o Turaki Ao,-38.654623,177.996982
55224,Makauri Rural Kindergarten,-38.624841,177.957011
55226,Te Kohanga Reo o Te Whakakotahitanga,-39.539799,176.854843
55233,Te Kohanga Reo o Te Whanau o Te Rakato,-39.046918,177.86557
55234,Te Kohanga Reo o Iti Noa,-38.656585,177.988104
55238,Te Kohanga Reo o Whaakirangi,-39.013046,177.413426
55239,Te Kohanga Reo o Te Wairoa,-39.041489,177.421116
55240,Te Kohanga Reo o Te Puawaitanga o Te Reo,-39.04018,177.429491
55250,Barnardos Early Learning Home Based Huia-Gisborne Hawkes Bay,-38.663386,178.030469
55254,Little Magpies Childcare Centre,-39.50491,176.881551
55255,Te Kohanga Reo o Te Waihirere,-39.029772,177.408947
55256,Te Kohanga Reo o Te Whakarangatiratanga,-39.624986,176.785191
55257,Te Kohanga Reo o Te Putake Whakatupuranga,-38.65959,178.001873
55258,Te Kohanga Reo o Nuhaka,-39.071005,177.824473
55260,Te Kohanga Reo o Te Kowhai,-39.617406,176.78851
55261,Te Kohanga Reo o Te Pou Herenga Waka o Te Whakapono,-39.50909,176.899879
55267,Te Kohanga Reo o Te Ara Hou,-39.51028,176.891846
55269,Te Kohanga Reo o Keita Ahenata Puriri,-39.504636,176.90429
55270,Aroha Montessori,-41.140577,175.033403
55271,Premier Preschool Johnsonville,-41.219178,174.805703
55272,Waiapu Kids - Abbotsford,-39.94353,176.5857
55273,Bright Futures Napier 2,-39.511184,176.892377
55274,Happy Days Child Care Centre,-39.534242,176.846686
55275,Te Rawhiti Kindergarten No 2,-40.976628,174.960728
55280,Happy Days Child Care Centre Tamatea,-39.507699,176.865555
55285,Kiwi Kidz Community Early Education Centre,-39.626344,176.836071
55294,Te Kohanga Reo o Nga Paharakeke,-39.635144,176.792831
55296,Te Kohanga Reo o Otane,-39.897244,176.629842
55305,Te Kohanga Reo o Pakowhai,-38.964109,177.397024
55307,Chuckles Learning Centre,-39.587027,176.912482
55309,YMCA Early Childhood Centre,-39.508433,176.900843
55312,Te Kohanga Reo o Mihiwairua,-39.613177,176.769345
55316,Scallywaggs Senior Kindergarten,-39.995033,176.558813
55318,BestStart Raureka,-39.641647,176.824527
55319,Bright Futures Napier 1,-39.511237,176.892371
55321,BestStart Napier Central,-39.501119,176.901602
55324,Manaaki Tamariki Childcare and Education Centre,-38.662018,178.021318
55326,Te Kohanga Reo o Te Whetu o te Ao Marama,-39.622034,176.775925
55328,Paikea Kindergarten,-38.55698,178.215139
55329,Scallywaggs Sprouts CHB1,-39.994952,176.558601
55336,Te Kohanga Reo o Te Kainga o Te Koraha,-39.036132,177.409317
55341,Te Karaka Preschool,-38.469185,177.866359
55342,Kereru Tots 'n' Dots Early Childhood Centre,-39.647344,176.414986
55343,BestStart Hastings Central Kindy,-39.635618,176.83945
55347,Te Kohanga Reo o Manawanui,-41.140832,174.858942
55348,Childspace Early Learning Centre -Wilton,-41.271455,174.755021
55349,Tutira Early Childhood Centre,-39.208546,176.880514
55352,Puketapu Community Early Childhood Education Centre,-39.50752,176.79119
55353,Te Kopere,-39.636907,176.833834
55355,Cole Street Early Learning Centre,-40.94759,175.650656
55358,Te Kohanga Reo o Kahu o Te Rangi,-39.616545,176.771613
55359,Houghton Valley Playcentre,-41.33256,174.788123
55360,Conductive Education Wellington,-41.203537,174.945477
55362,Sagata Ana Childcare,-41.311529,174.780576
55363,Rewanui Early Learning Centre,-38.656193,178.010521
55364,BestStart Montessori Rongotai,-41.319613,174.802692
55365,Little Sunbeams Mayfair,-39.635393,176.853984
55366,Busy Bees Educational CC-Dannevirke,-40.2039,176.108484
55367,Te Kohanga Reo o Rewai,-39.614452,176.769166
55371,Wairarapa Montessori Ltd,-40.942567,175.657772
55372,Wellington Early Intervention Centre,-41.206988,174.926939
55374,A'oga Amata (Porirua) E F K S,-41.128762,174.876103
55378,Te Kohanga Reo o Te Parekereke o te reo,-38.383766,177.827596
55379,Just Us Kids,-41.024972,175.521439
55382,Porirua Whanau Centre Childcare,-41.14212,174.86297
55383,BestStart Leeds Street,-41.293196,174.776922
55384,Childspace Ltd - Northland,-41.278581,174.75991
55389,Tiny Footsteps,-39.580409,176.919325
55390,Otaki Early Learning Centre,-40.756076,175.147845
55391,Wa Ora Montessori Preschool,-41.201915,174.961875
55393,Bright Start Early Learning Centre,-41.127468,174.829657
55395,PORSE Hawkes Bay Q3,-39.667607,176.879283
55397,Awhina Day Nursery and Kindergarten,-39.670541,176.885539
55405,Tawa Montessori Preschool,-41.160977,174.831925
55407,Chelsea House,-40.927268,174.997937
55410,Te Kohanga Reo o Te Rongopai o Takapau,-40.02532,176.349094
55412,Happy Days Childcare Centre,-41.129508,175.066886
55413,Kids Count Tawa - The Griffin School,-41.160634,174.835797
55414,PORSE Takanini Q1,-37.190624,174.903683
55417,Discovery Preschool Ltd,-41.190179,174.952778
55419,Titiro Whakamua - Looking Forward Early Childhood Centre,-41.131307,175.052722
55420,Te Kohanga Reo o Paparakau Tuarua,-41.198967,174.940439
55421,Pelega O Matua Fanau,-39.508383,176.89953
55422,High Five Early Education Centre,-41.301764,174.804493
55423,PORSE Waikato Q1,-37.790937,175.277707
55424,PORSE New Plymouth Q1,-39.055838,174.08116
55425,PORSE New Plymouth S1,-39.055816,174.08115
55426,PORSE Wellington S3,-41.135887,174.838857
55427,PORSE Wellington Q5,-41.135867,174.838906
55428,Waterloo Playcentre,-41.216337,174.923064
55430,KIDSPACE Quality Early Learning Centre,-39.507396,176.891178
55431,Te Kohanga Reo o Whakatupuranga Kotahi,-41.225442,174.882112
55432,Te Kohanga Reo o Nga Uri o Nga Hau e Wha,-39.518221,176.909054
55433,Chuckles Childcare,-39.632652,176.8344
55434,Colenso Early Childhood Centre,-39.506033,176.89569
55436,Kidz Planet Preschool Ltd,-41.179156,174.98282
55438,Martinborough Kindergarten,-41.218301,175.452122
55439,Childspace Ngaio,-41.247477,174.778219
55441,Matiti Tokelau Akoga Kamata,-41.20123,174.953727
55442,Home Grown Kids Wellington 1,-41.224983,174.807553
55443,Barnardos Early Learning Centre Wainuiomata,-41.259177,174.936015
55445,JRD Early Learning Centre,-38.671102,178.034469
55446,BestStart Havelock North,-39.670364,176.874939
55447,PORSE Bay of Plenty/Rotorua Q1,-37.691356,176.163679
55449,Te Tirahou,-39.622345,176.815351
55454,PORSE Wellington S7,-41.135868,174.838832
55455,PORSE Bay of Plenty/Rotorua S2,-38.137626,176.249996
55456,BestStart Omahu Road,-39.626699,176.826331
55459,Scallywaggs SPROUTS In-Home Childcare Hawke's Bay 5,-39.506964,176.8855
55460,Y Kids Community Early Childhood Centre,-38.660885,178.012697
55462,Te Kohanga Reo o Tomairangi,-38.640267,178.007805
55466,PORSE Meadowbank S1,-36.86905,174.823974
55467,PORSE Central Hawke's Bay S1,-39.994707,176.552626
55468,PORSE Masterton S1,-40.948553,175.661788
55469,PORSE Otago/Southland Q2,-37.790992,175.277794
55470,PORSE Albany S1,-36.747711,174.698489
55471,Little Wonders Greenmeadows,-39.52766,176.861555
55474,First Footsteps Early Learning Centre,-39.645683,176.853114
55475,BestStart Taradale,-39.534664,176.852805
55476,DOT KIDS EARLY LEARNING CENTRE GREENMEADOWS PRESCHOOL,-39.530351,176.861657
55477,PORSE Hawera S1,-39.055798,174.081142
55478,PORSE Palmerston North S1,-40.350639,175.624234
55481,Bright Futures CHB 1,-39.992799,176.555009
55482,PORSE Onehunga S1,-36.869013,174.82398800000001
55484,Morgan Educare Centre 2,-39.627409,176.781675
55485,Taokotaianga Apii Kuki Airani Early Childhood Centre,-39.649369,176.829536
55490,Frederick Street Kindergarten,-39.624462,176.847185
55492,Little Sunbeams Central,-39.647715,176.844352
55494,Te Whare Kohungahunga o Y Tamariki,-38.673847,178.042337
55496,PORSE Whangarei S1,-35.727374,174.327641
55497,PORSE Whanganui S1,-39.926506,175.041971
55505,PORSE Nelson/Marlborough/West Coast S2,-41.511142,173.957348
55509,BestStart Willowpark Road,-39.645985,176.848967
55513,Redwood Kids,-39.656342,176.887747
55514,Kids Corner,-39.034488,177.425336
55517,Lollipops Hastings,-39.644322,176.848001
55518,BestStart Montessori Taradale,-39.527495,176.858689
60000,Childhood Concepts Early Learning Centre Ltd,-41.212681,174.920491
60001,Carterton Playcentre,-41.019555,175.52334
60007,Martinborough Playcentre,-41.219475,175.456279
60010,Westside Playcentre,-40.946694,175.637366
60011,Alicetown Playcentre,-41.213541,174.895178
60013,Belmont Playcentre,-41.188446,174.933594
60014,Days Bay Playcentre,-41.278492,174.908222
60016,Lower Hutt Playcentre,-41.21498,174.899732
60018,Maungaraki Playcentre,-41.208957,174.879767
60019,Naenae Playcentre,-41.19957,174.957778
60020,Normandale Playcentre,-41.200095,174.891757
60021,Pinehaven Playcentre,-41.161027,175.01616
60022,Point Howard Playcentre,-41.252383,174.910955
60023,Stokes Valley Playcentre,-41.171044,174.983098
60024,Te Marua Playcentre,-41.096329,175.109519
60025,Totara Park Playcentre,-41.106027,175.088862
60026,Wainuiomata Playcentre,-41.26298,174.938043
60027,Wallaceville Playcentre,-41.130377,175.056519
60029,Wood Hatton Playcentre,-41.280685,174.948765
60031,Brooklyn Playcentre,-41.30568,174.765131
60032,Hataitai Playcentre,-41.308387,174.793921
60034,Island Bay Playcentre,-41.335723,174.772851
60035,Johnsonville Playcentre,-41.219671,174.804118
60036,Karori Playcentre,-41.288294,174.740813
60037,Kelburn Playcentre,-41.2872,174.762568
60040,Miramar Playcentre,-41.324926,174.816232
60041,Newlands Tamariki Playcentre,-41.227707,174.819736
60042,Newtown Playcentre,-41.314561,174.783434
60043,Ngaio Playcentre,-41.253204,174.762202
60044,Titahi Bay Playcentre,-41.111522,174.839511
60045,Otaki Playcentre,-40.756109,175.146663
60047,Paekakariki Playcentre,-40.986727,174.952721
60048,Paraparaumu Playcentre,-40.916376,175.008641
60049,Paremata Playcentre,-41.094167,174.867612
60051,Tawa/Linden Playcentre,-41.163595,174.832971
60053,Waikanae Playcentre,-40.876249,175.071616
60054,Wilton Playcentre,-41.268982,174.758808
60055,Korokoro Playcentre,-41.21616,174.868293
60058,Our Place,-40.206051,176.100417
60060,Kids' Environment,-41.277619,174.778836
60064,Sand Dunes Quality Early learning Centre,-41.077536,174.870941
60066,Kelburn Little School,-41.286193,174.764855
60067,Donald Street Preschool,-41.285984,174.743295
60068,Premium Preschool,-41.142909,175.014687
60069,Rudolf Steiner Early Childhood Centre,-41.211014,174.893827
60070,About Kids Network 1,-40.91386,175.004743
60071,About Kids Network 2,-40.913853,175.004753
60072,Koraunui Te Tohunga Reo,-41.170549,174.982264
60073,Te Kohanga Reo o Nga Mokopuna,-41.321542,174.801369
60078,Heretaunga Park Early Learning Centre,-41.141404,175.015881
60079,Castle Kids Nursery,-40.878512,175.047136
60081,Discovery Early Learning Centre,-41.178272,174.934601
60083,Shine Montessori Educare Avalon,-41.197602,174.937948
60085,Whitby Educare,-41.108915,174.889951
60086,Home Grown Kids Wellington 2,-41.225001,174.807552
60087,Island Bay Kindergarten,-41.334628,174.776072
60088,Childhood Concepts (Wellington) Limited,-41.299046,174.781432
60090,Active Explorers Greta Point,-41.302378,174.803742
60092,Kindercare Learning Centre Ltd (Boulcott),-41.203458,174.912098
60096,BestStart Stokes Valley,-41.175218,174.980044
60098,BestStart Pharazyn Street,-41.204509,174.90423
60100,Pongaroa Early Years,-40.54172,176.19394
60101,Ko Te Aroha,-40.96067,175.667342
60102,Te Puna Reo O Nga Kakano,-41.270726,174.781715
60103,Kindercare Learning Centres Ltd (Kilbirnie),-41.318357,174.799807
60105,Active Explorers Masterton,-40.947044,175.660127
60108,Elim International Kids Early Childhood Centre,-41.294752,174.781911
60109,Speckled Frog Preschool,-40.962253,175.639077
60110,Daisies Early Education & Care Centre,-41.221401,174.802992
60112,BestStart Pharazyn Street Kindy,-41.204824,174.903827
60113,Carterton Preschool,-41.019291,175.523082
60114,Barnardos Early Learning Home Based Wellington Wha,-41.207546,174.90712
60117,Life-Start Learning Centres Ltd 1,-41.186059,174.955961
60118,Countrylife Educare Ltd,-41.172787,174.844631
60121,Shine Montessori Educare,-41.224266,174.916735
60122,Kidlywinks Childcare Centre,-41.135655,175.039147
60162,Barnardos Early Learning Home Based Wellington Toru,-41.294393,174.773301
60163,Barnardos Early Learning Home Based Wellington Tahi,-41.207437,174.907023
60165,Barnardos Early Learning Home Based Wellington Rua,-41.207451,174.907036
60168,Barnardos Early Learning Centre Petone,-41.220063,174.880748
60169,Barnardos Early Learning Centre Lower Hutt,-41.211629,174.92165
60170,Barnardos Early Learning Centre Porirua,-41.139575,174.850985
60171,Te Wharemarie Tamariki,-41.288093,174.777583
60178,Kidz Corner Miramar,-41.314404,174.817379
60182,Nga Tamariki Childcare Centre,-41.214655,174.895715
60185,Kahurangi All Day Kindergarten,-40.962731,175.633323
60188,Crossways Community Creche,-41.294972,174.787564
60189,Polyhigh Community Childcare Centre,-41.299395,174.775242
60190,Early Impressions Childcare,-41.222256,174.805613
60192,Grafton Private Kindergarten,-40.904049,175.012511
60196,Makoura Early Learning Centre,-40.962177,175.664621
60197,Matairangi Kindergarten,-41.303902,174.795917
60198,Waikanae Montessori Preschool,-40.877922,175.068355
60199,Hill Street Early Childhood Centre,-41.276773,174.774063
60200,Whitireia Community Polytechnic Ch-Care,-41.127524,174.838331
60202,Karori Childcare Centre,-41.28814,174.738894
60203,Pauatahanui Preschool Inc.,-41.104637,174.916859
60205,Brooklyn Early Childhood Centre Incorporated,-41.307532,174.76666
60206,Moriah (Private) Kindergarten Inc,-41.297281,174.772265
60212,Newtown Early Learning Centre,-41.313672,174.782802
60213,Ngaio Childcare Centre Inc,-41.250002,174.773287
60215,Capital Kids Co-Operative,-41.306147,174.779066
60216,Smiley Faces Educare,-41.12495,175.062951
60219,Gracefield Early Childhood Centre,-41.229628,174.917546
60220,Paremata Plunket Creche,-41.117558,174.890269
60221,Kids.Com.Educare Silverstream,-41.145278,175.016065
60222,Bowen Early Childhood Education Centre Inc.,-41.276521,174.757739
60225,Lower Hutt City Childcare Centre,-41.215989,174.899185
60228,A'oga Amata EFKS Newtown,-41.317733,174.785758
60230,Karori Kids Incorporated,-41.286199,174.740032
60231,Raumati South Kindergarten,-40.932734,174.982689
60232,Stepping Stones Childcare Centre,-41.129897,175.063368
60234,Carrigane Childcare Centre,-41.21787,174.807469
60235,Otaki Montessori Preschool,-40.757018,175.151595
60236,Cloud Kids Educare,-40.952552,175.658073
60237,Montessori at Otari Preschool Inc.,-41.268299,174.756322
60238,Hadlow Preschool,-40.959628,175.64145
60239,Riverside Kindergarten and Childcare,-41.274682,174.954467
60240,BestStart Raumati,-40.926026,174.996936
60241,Adelaide Early Childhood Centre,-41.311857,174.77768
60245,Wise Owl Early Childhood Centre,-40.93524,174.978881
60246,Aro Valley Community Preschool,-41.295429,174.768523
60250,Pipitea Childcare Centre,-41.273837,174.780571
60253,Victoria University of Wellington Fairlie Terrace Early Childhood Service,-41.292787,174.766177
60255,Newlands Childcare Incorporated,-41.221305,174.817974
60257,The Salvation Army William Booth Educare,-41.132106,175.049445
60259,City Kids Childcare Centre,-41.269869,174.779997
60260,Kapiti Children's Centre,-40.919313,174.982465
60263,Kidzone Public Servants Childcare Centre,-41.315128,174.785292
60264,BestStart Oxford Street Kindy,-41.168167,174.826135
60265,Te Kainganui Early Education Centre,-41.301244,174.777394
60267,Jack and Jill Early Learning Centre,-41.275806,174.959416
60270,Johnsonville Childcare,-41.227257,174.799189
60272,Ko Aroha Tuatahi Childcare Centre,-41.127323,174.82603
60274,Learning Adventures Masterton,-40.954163,175.654302
60277,Mana Montessori Preschool Inc,-41.112676,174.903743
60278,Matariki Kindergarten,-41.1335,175.065343
60280,Carrigane Infant Centre,-41.217981,174.807363
60283,Victoria University of Wellington Clermont Terrace Early Childhood Services,-41.28307,174.77099
60284,Greytown Early Years Incorporated,-41.07875,175.462564
60285,Te Punanga O Te Reo Kuki Airani,-41.320684,174.778489
